samplingID;date;station;sample;number of shrimp;length
500;07/04/2016;3;4;1;6
501;07/04/2016;4;1;1;8
501;07/04/2016;4;1;1;7
501;07/04/2016;4;2;1;9
501;07/04/2016;4;2;2;10
501;07/04/2016;4;2;1;8
501;07/04/2016;4;3;1;13
501;07/04/2016;4;3;1;6
501;07/04/2016;5;1;2;9
501;07/04/2016;5;1;2;8
501;07/04/2016;5;1;2;7
501;07/04/2016;5;2;2;8
501;07/04/2016;5;2;1;11
501;07/04/2016;5;2;1;7
501;07/04/2016;5;2;1;6
501;07/04/2016;5;3;3;7
501;07/04/2016;5;3;1;9
501;07/04/2016;5;3;1;8
501;07/04/2016;5;3;1;6
501;07/04/2016;5;4;1;7
501;07/04/2016;5;4;2;8
502;19/04/2016;1;3;1;11
502;19/04/2016;1;3;2;12
502;19/04/2016;1;3;0.5;42
502;19/04/2016;1;4;1;9
502;19/04/2016;1;4;1;10
502;19/04/2016;2;1;1;14
502;19/04/2016;2;1;1;9
502;19/04/2016;2;1;1;10
502;19/04/2016;2;2;1;9
502;19/04/2016;2;2;2;10
502;19/04/2016;2;2;2;11
502;19/04/2016;2;2;1;13
502;19/04/2016;2;3;1;14
502;19/04/2016;2;3;1;11
502;19/04/2016;2;3;1;9
502;19/04/2016;2;4;1;16
502;19/04/2016;3;1;1;12
502;19/04/2016;3;1;1;8
502;19/04/2016;3;1;2;7
502;19/04/2016;3;1;2;13
502;19/04/2016;3;2;1;13
502;19/04/2016;3;2;1;7
502;19/04/2016;3;2;1;6
502;19/04/2016;3;2;1;8
502;19/04/2016;3;3;1;14
502;19/04/2016;3;3;2;7
502;19/04/2016;3;3;1;8
502;19/04/2016;3;3;1;9
502;19/04/2016;3;3;1;10
502;19/04/2016;3;3;2;12
502;19/04/2016;3;4;2;9
502;19/04/2016;3;4;1;10
502;19/04/2016;3;4;1;13
502;19/04/2016;3;4;2;7
503;19/04/2016;4;1;2;9
503;19/04/2016;4;1;2;11
503;19/04/2016;4;1;2;10
503;19/04/2016;4;1;4;7
503;19/04/2016;4;1;4;8
503;19/04/2016;4;1;8;6
503;19/04/2016;4;2;1;11
503;19/04/2016;4;2;1;10
503;19/04/2016;4;2;2;9
503;19/04/2016;4;2;6;8
503;19/04/2016;4;2;3;7
503;19/04/2016;4;2;1;5
503;19/04/2016;4;3;2;6
503;19/04/2016;4;3;2;7
503;19/04/2016;4;3;1;11
503;19/04/2016;4;3;1;10
503;19/04/2016;4;3;2;9
503;19/04/2016;4;3;2;8
503;19/04/2016;4;4;1;7
503;19/04/2016;4;4;1;14
503;19/04/2016;4;4;1;12
503;19/04/2016;5;1;1;8
503;19/04/2016;5;1;1;10
503;19/04/2016;5;1;1;9
503;19/04/2016;5;1;1;7
503;19/04/2016;5;2;1;12
503;19/04/2016;5;2;2;10
503;19/04/2016;5;2;3;9
503;19/04/2016;5;2;2;8
503;19/04/2016;5;3;3;8
503;19/04/2016;5;4;4;10
503;19/04/2016;5;4;1;9
504;04/05/2016;1;1;1;18
504;04/05/2016;1;1;2;9
504;04/05/2016;1;2;1;12
504;04/05/2016;1;3;1;17
504;04/05/2016;1;3;1;16
504;04/05/2016;1;3;1;10
504;04/05/2016;1;3;1;8
504;04/05/2016;1;4;1;10
504;04/05/2016;1;4;1;8
504;04/05/2016;2;1;1;14
504;04/05/2016;2;2;1;15
504;04/05/2016;2;2;0.5;14
504;04/05/2016;2;2;1;13
504;04/05/2016;2;3;1;13
504;04/05/2016;2;4;1;8
504;04/05/2016;2;4;2;7
504;04/05/2016;2;4;1.5;9
504;04/05/2016;2;4;2;10
504;04/05/2016;2;4;2;14
504;04/05/2016;2;4;2;16
504;04/05/2016;2;4;0.5;15
504;04/05/2016;2;4;1;12
504;04/05/2016;2;4;1;13
504;04/05/2016;2;4;1;11
504;04/05/2016;3;1;2;9
504;04/05/2016;3;1;1;10
504;04/05/2016;3;1;1;12
504;04/05/2016;3;1;2;13
504;04/05/2016;3;1;1;14
504;04/05/2016;3;2;1;18
504;04/05/2016;3;2;1;12
504;04/05/2016;3;2;1;7
504;04/05/2016;3;2;1;10
504;04/05/2016;3;3;1;11
504;04/05/2016;3;3;1;10
504;04/05/2016;3;3;1;7
504;04/05/2016;3;3;1;5
504;04/05/2016;3;3;2;13
504;04/05/2016;3;4;1;8
504;04/05/2016;3;4;1;9
504;04/05/2016;3;4;1;7
504;04/05/2016;3;4;1;13
505;04/05/2016;4;1;1;9
505;04/05/2016;4;1;3;6
505;04/05/2016;4;1;5;8
505;04/05/2016;4;1;1;10
505;04/05/2016;4;1;1.5;11
505;04/05/2016;4;1;3;12
505;04/05/2016;4;1;1;13
505;04/05/2016;4;1;0.5;14
505;04/05/2016;4;1;7.5;7
505;04/05/2016;4;2;9;8
505;04/05/2016;4;2;3;10
505;04/05/2016;4;2;3;12
505;04/05/2016;4;2;3;13
505;04/05/2016;4;2;1;15
505;04/05/2016;4;2;4;6
505;04/05/2016;4;2;3;7
505;04/05/2016;4;2;3;9
505;04/05/2016;4;2;1;5
505;04/05/2016;4;3;2;6
505;04/05/2016;4;3;2;7
505;04/05/2016;4;3;4.5;8
505;04/05/2016;4;3;2;9
505;04/05/2016;4;3;1;10
505;04/05/2016;4;3;2;11
505;04/05/2016;4;3;3;12
505;04/05/2016;4;3;1;16
505;04/05/2016;4;4;1;16
505;04/05/2016;4;4;1;5
505;04/05/2016;4;4;1;13
505;04/05/2016;4;4;3;7
505;04/05/2016;4;4;4;8
505;04/05/2016;4;4;1;9
505;04/05/2016;4;4;3;10
505;04/05/2016;4;4;3;11
505;04/05/2016;4;4;1;15
505;04/05/2016;4;4;1;18
505;04/05/2016;4;4;1;17
505;04/05/2016;5;1;1;5
505;04/05/2016;5;1;6;8
505;04/05/2016;5;1;4;6
505;04/05/2016;5;1;2;16
505;04/05/2016;5;1;5;9
505;04/05/2016;5;1;1;10
505;04/05/2016;5;1;1;12
505;04/05/2016;5;1;4;7
505;04/05/2016;5;1;1;19
505;04/05/2016;5;2;1;50
505;04/05/2016;5;2;1;18
505;04/05/2016;5;2;2;14
505;04/05/2016;5;2;2;12
505;04/05/2016;5;2;3;10
505;04/05/2016;5;2;2;9
505;04/05/2016;5;2;1;13
505;04/05/2016;5;2;4;8
505;04/05/2016;5;2;9;7
505;04/05/2016;5;2;1;5
505;04/05/2016;5;2;5;6
505;04/05/2016;5;3;2;7
505;04/05/2016;5;3;3;6
505;04/05/2016;5;3;4;8
505;04/05/2016;5;3;3;9
505;04/05/2016;5;3;3;10
505;04/05/2016;5;3;4;11
505;04/05/2016;5;3;2;13
505;04/05/2016;5;4;7;6
